142,96,63,180,0.69268,0.59664,0.64108,66.944
73,165,38,205,0.65766,0.30672,0.41834,57.796
166,72,11,232,0.93785,0.69748,0.8,82.744
114,124,50,193,0.69512,0.47899,0.56716,63.825
199,39,38,205,0.83966,0.83613,0.83789,83.992
160,78,30,213,0.84211,0.67227,0.74766,77.547
138,100,24,219,0.85185,0.57983,0.69,74.22
112,126,49,194,0.69565,0.47059,0.5614,63.617
84,154,25,218,0.77064,0.35294,0.48415,62.786
118,120,5,238,0.95935,0.4958,0.65374,74.012
